pickup_datetime,pickup_borough,trip_count,avg_trip_distance,avg_fare,avg_duration,pickup_latitude,pickup_longitude,hour,day_of_week,month,is_weekend,is_rush_hour,is_night
2026-01-01 07:00:00,Far Southwest,1,20.6,57.53,33.666666666666664,41.744205146,-87.656305986,7,3,1,0,1,0
2026-01-01 07:00:00,North,35,4.873428571428572,16.426857142857145,11.564761904761903,41.93760986017143,-87.6621729977143,7,3,1,0,1,0
2026-01-01 07:00:00,Northwest,2,5.1850000000000005,15.625,14.858333333333333,41.9404215405,-87.7444769995,7,3,1,0,1,0
2026-01-01 07:00:00,South,9,7.4399999999999995,33.06111111111111,15.512962962962964,41.79297267211111,-87.60404524433334,7,3,1,0,1,0
2026-01-01 07:00:00,Southwest,3,10.933333333333332,44.333333333333336,20.394444444444446,41.79259236,-87.76961545299999,7,3,1,0,1,0
2026-01-01 07:00:00,Unknown,7,8.122857142857143,24.631428571428575,16.71904761904762,,,7,3,1,0,1,0
2026-01-01 07:00:00,West,26,3.808846153846154,16.03230769230769,10.165384615384616,41.879709382307695,-87.66972953853846,7,3,1,0,1,0
2026-01-01 08:00:00,Central,65,3.9946153846153845,15.48523076923077,11.216923076923077,41.89222380656923,-87.62976141700001,8,3,1,0,1,0
2026-01-01 08:00:00,Far North,45,10.230888888888888,32.52022222222222,20.90666666666667,41.98139885642222,-87.81640858646666,8,3,1,0,1,0
2026-01-01 08:00:00,Far Southeast,4,10.9825,29.375,22.325,41.6986083615,-87.62770389725,8,3,1,0,1,0
2026-01-01 08:00:00,Far Southwest,1,0.0,1.0,0.0,41.744205146,-87.656305986,8,3,1,0,1,0
2026-01-01 08:00:00,North,21,7.258571428571429,20.966190476190473,16.219841269841268,41.939271255095235,-87.65813894909525,8,3,1,0,1,0
2026-01-01 08:00:00,Northwest,1,10.07,30.0,40.96666666666667,41.94651142,-87.806020002,8,3,1,0,1,0
2026-01-01 08:00:00,South,16,6.249375,19.185,16.595833333333335,41.8021957865625,-87.6026821604375,8,3,1,0,1,0
2026-01-01 08:00:00,Southwest,4,12.4375,33.9525,22.025,41.78874333375,-87.7378359715,8,3,1,0,1,0
2026-01-01 08:00:00,Unknown,5,5.418,17.15,15.443333333333333,,,8,3,1,0,1,0
2026-01-01 08:00:00,West,24,2.3699999999999997,12.555,7.970138888888888,41.87936654370833,-87.66403595820833,8,3,1,0,1,0
2026-01-01 09:00:00,Central,133,4.043082706766917,14.980902255639098,10.218671679197994,41.89049394597744,-87.62882253560903,9,3,1,0,1,0
2026-01-01 09:00:00,Far North,75,11.3016,32.6064,20.005777777777777,41.98023203490666,-87.82061235946668,9,3,1,0,1,0
2026-01-01 09:00:00,Far Southeast,7,9.132857142857143,25.285714285714285,23.133333333333333,41.712568341,-87.59194470928571,9,3,1,0,1,0
2026-01-01 09:00:00,Far Southwest,1,10.1,26.75,13.283333333333333,41.689729914,-87.669054403,9,3,1,0,1,0
2026-01-01 09:00:00,North,37,4.721081081081081,15.547567567567567,11.381081081081081,41.9391540107027,-87.65447041145947,9,3,1,0,1,0
2026-01-01 09:00:00,Northwest,2,3.62,13.315000000000001,13.208333333333334,41.953582125,-87.72345239,9,3,1,0,1,0
2026-01-01 09:00:00,South,12,6.683333333333334,20.350833333333334,17.094444444444445,41.796411908083336,-87.60068281449999,9,3,1,0,1,0
2026-01-01 09:00:00,Southwest,6,13.784999999999998,35.0,20.575,41.79259236,-87.76961545299999,9,3,1,0,1,0
2026-01-01 09:00:00,Unknown,8,3.93,31.25,7.808333333333334,,,9,3,1,0,1,0
2026-01-01 09:00:00,West,43,4.010930232558139,14.163023255813954,10.768604651162791,41.87879960109302,-87.66479944555813,9,3,1,0,1,0
2026-01-01 10:00:00,Central,288,2.3769791666666666,11.416527777777778,8.830844907407407,41.88923345425347,-87.6278093319132,10,3,1,0,0,0
2026-01-01 10:00:00,Far North,93,9.668064516129032,28.1347311827957,21.870430107526882,41.98025452545161,-87.79148423120431,10,3,1,0,0,0
2026-01-01 10:00:00,Far Southeast,10,8.652,24.804,17.803333333333335,41.70591262,-87.6165946208,10,3,1,0,0,0
2026-01-01 10:00:00,Far Southwest,2,21.935000000000002,58.305,26.016666666666666,41.730849090999996,-87.65260052900001,10,3,1,0,0,0
2026-01-01 10:00:00,North,68,3.3466176470588236,13.011323529411765,10.72377450980392,41.93484925619117,-87.65615863895587,10,3,1,0,0,0
2026-01-01 10:00:00,Northwest,3,4.466666666666667,15.086666666666668,18.65,41.95122522333333,-87.75097492733335,10,3,1,0,0,0
2026-01-01 10:00:00,South,27,6.7625925925925925,23.60962962962963,16.872839506172838,41.81000556362963,-87.60640900940741,10,3,1,0,0,0
2026-01-01 10:00:00,Southwest,10,8.452,23.075,15.616666666666667,41.7898369596,-87.7294107496,10,3,1,0,0,0
2026-01-01 10:00:00,Unknown,2,10.42,29.0,16.466666666666665,,,10,3,1,0,0,0
2026-01-01 10:00:00,West,76,2.6819736842105266,11.33092105263158,9.477412280701754,41.88077368567105,-87.65775237505262,10,3,1,0,0,0
2026-01-01 11:00:00,Central,358,2.857150837988827,12.17966386554622,10.129934823091247,41.889397652689944,-87.62732063159218,11,3,1,0,0,0
2026-01-01 11:00:00,Far North,83,8.67301204819277,24.584457831325302,17.74839357429719,41.97732021956626,-87.78390871931326,11,3,1,0,0,0
2026-01-01 11:00:00,Far Southeast,7,7.097142857142857,21.90142857142857,16.264285714285716,41.72086350514286,-87.61302189557144,11,3,1,0,0,0
2026-01-01 11:00:00,Far Southwest,2,16.775,44.39,22.15,41.7177438135,-87.6887100535,11,3,1,0,0,0
2026-01-01 11:00:00,North,106,3.662075471698113,13.675849056603775,11.132389937106918,41.934835657669815,-87.65899870131132,11,3,1,0,0,0
2026-01-01 11:00:00,Northwest,5,5.066,19.509999999999998,20.493333333333332,41.9483178912,-87.7318622338,11,3,1,0,0,0
2026-01-01 11:00:00,South,27,5.947407407407407,22.79074074074074,12.637654320987654,41.809578188407414,-87.6120872405185,11,3,1,0,0,0
2026-01-01 11:00:00,Southwest,11,8.714545454545455,24.318181818181817,19.318181818181817,41.792804784454546,-87.729273398,11,3,1,0,0,0
2026-01-01 11:00:00,Unknown,18,3.216111111111111,21.575555555555557,10.112037037037036,,,11,3,1,0,0,0
2026-01-01 11:00:00,West,105,3.3944761904761904,13.417904761904762,10.79936507936508,41.880174321971424,-87.66262405719047,11,3,1,0,0,0
2026-01-01 12:00:00,Central,359,3.0342061281337047,13.403955431754875,13.125533890436397,41.88884065375766,-87.62683816562395,12,3,1,0,0,0
2026-01-01 12:00:00,Far North,140,10.87042857142857,30.27264285714286,19.945595238095237,41.97898218174286,-87.82267870737857,12,3,1,0,0,0
2026-01-01 12:00:00,Far Southeast,5,6.095999999999999,18.137999999999998,16.183333333333334,41.7235001464,-87.5782314294,12,3,1,0,0,0
2026-01-01 12:00:00,Far Southwest,5,12.466,32.4,22.65666666666667,41.7181024416,-87.6687507888,12,3,1,0,0,0
2026-01-01 12:00:00,North,81,3.7617283950617284,14.059259259259258,11.33065843621399,41.934848391049385,-87.65448067133333,12,3,1,0,0,0
2026-01-01 12:00:00,Northwest,5,8.322,23.5,21.883333333333333,41.9372957526,-87.7505188788,12,3,1,0,0,0
2026-01-01 12:00:00,South,30,5.757333333333333,20.392666666666667,13.657777777777778,41.80557968683333,-87.60890251589998,12,3,1,0,0,0
2026-01-01 12:00:00,Southwest,19,13.364736842105264,37.06894736842105,23.053508771929824,41.78945012663158,-87.75483845131578,12,3,1,0,0,0
2026-01-01 12:00:00,Unknown,5,10.492,32.15,20.57,,,12,3,1,0,0,0
2026-01-01 12:00:00,West,108,3.1778703703703703,13.530648148148147,11.537037037037036,41.8811362082963,-87.66144461286112,12,3,1,0,0,0
2026-01-01 13:00:00,Central,338,2.400562130177515,11.034319526627218,9.323471400394478,41.88892034191716,-87.62674076099113,13,3,1,0,0,0
2026-01-01 13:00:00,Far North,150,11.7438,33.036040268456375,21.475777777777775,41.97924250235333,-87.85951920430666,13,3,1,0,0,0
2026-01-01 13:00:00,Far Southeast,13,13.615384615384615,35.931538461538466,20.774358974358975,41.709887736230776,-87.61746819353847,13,3,1,0,0,0
2026-01-01 13:00:00,Far Southwest,6,8.853333333333333,29.093333333333334,18.980555555555554,41.74524019066667,-87.69101246466668,13,3,1,0,0,0
2026-01-01 13:00:00,North,54,2.775185185185185,12.227962962962962,10.25,41.933955209055554,-87.65396293103704,13,3,1,0,0,0
2026-01-01 13:00:00,Northwest,7,5.7542857142857144,18.46857142857143,13.783333333333333,41.946252729857136,-87.75258644200001,13,3,1,0,0,0
2026-01-01 13:00:00,South,31,6.977741935483871,20.529354838709676,14.458602150537635,41.7993582256129,-87.60727059503226,13,3,1,0,0,0
2026-01-01 13:00:00,Southwest,18,12.142777777777777,31.77777777777778,22.67777777777778,41.79018810755556,-87.74788145933333,13,3,1,0,0,0
2026-01-01 13:00:00,Unknown,11,6.471818181818182,21.775,29.845454545454547,,,13,3,1,0,0,0
2026-01-01 13:00:00,West,92,3.154021739130435,12.425217391304347,12.317572463768117,41.88019440841305,-87.66361707529347,13,3,1,0,0,0
2026-01-01 14:00:00,Central,420,2.305095238095238,11.160714285714286,9.574563492063493,41.88899137599762,-87.62652062819524,14,3,1,0,0,0
2026-01-01 14:00:00,Far North,167,13.259221556886228,35.97114457831325,26.102095808383233,41.97932646680838,-87.86174719190419,14,3,1,0,0,0
2026-01-01 14:00:00,Far Southeast,8,9.13375,25.1875,17.4375,41.71101575675,-87.6020147695,14,3,1,0,0,0
2026-01-01 14:00:00,Far Southwest,4,9.7925,26.625,24.804166666666667,41.72321034625,-87.67720035125001,14,3,1,0,0,0
2026-01-01 14:00:00,North,81,3.093703703703704,13.111851851851851,10.532510288065843,41.93356094765432,-87.65636269820988,14,3,1,0,0,0
2026-01-01 14:00:00,Northwest,6,5.295,17.166666666666668,20.13888888888889,41.948016812666665,-87.74422186183334,14,3,1,0,0,0
2026-01-01 14:00:00,South,31,5.159354838709677,42.57838709677419,13.856451612903225,41.80509620670968,-87.60811600012903,14,3,1,0,0,0
2026-01-01 14:00:00,Southwest,16,12.375,32.8125,25.860416666666666,41.78731940375,-87.7508297226875,14,3,1,0,0,0
2026-01-01 14:00:00,Unknown,14,9.10357142857143,36.145714285714284,22.758333333333333,,,14,3,1,0,0,0
2026-01-01 14:00:00,West,103,3.0829126213592235,12.888349514563107,10.847411003236244,41.8812525682233,-87.65926160132038,14,3,1,0,0,0
2026-01-01 15:00:00,Central,326,2.5341411042944784,11.671993865030675,12.562321063394682,41.88836366253681,-87.62656540514418,15,3,1,0,0,0
2026-01-01 15:00:00,Far North,168,12.963630952380951,34.7822619047619,26.707738095238096,41.98067194683928,-87.87194516270239,15,3,1,0,0,0
2026-01-01 15:00:00,Far Southeast,13,7.236923076923077,20.923076923076923,16.58205128205128,41.719999224384615,-87.60815634438462,15,3,1,0,0,0
2026-01-01 15:00:00,Far Southwest,1,6.37,20.75,23.366666666666667,41.744205146,-87.656305986,15,3,1,0,0,0
2026-01-01 15:00:00,North,32,3.6278125,13.3109375,10.541666666666666,41.9295295658125,-87.651939943,15,3,1,0,0,0
2026-01-01 15:00:00,Northwest,1,5.66,17.25,21.05,41.953582125,-87.72345239,15,3,1,0,0,0
2026-01-01 15:00:00,South,27,7.008148148148148,20.623703703703704,16.02716049382716,41.801715407185185,-87.5997796381111,15,3,1,0,0,0
2026-01-01 15:00:00,Southwest,23,11.021739130434783,32.04391304347826,22.280434782608697,41.79111635213044,-87.7407703073913,15,3,1,0,0,0
2026-01-01 15:00:00,Unknown,15,1.472,31.85,8.33,,,15,3,1,0,0,0
2026-01-01 15:00:00,West,73,3.464931506849315,14.506575342465753,11.760045662100456,41.88104100361643,-87.66268603380821,15,3,1,0,0,0
2026-01-01 16:00:00,Central,278,2.143165467625899,10.985884476534297,9.62931654676259,41.88740659553237,-87.62591463579136,16,3,1,0,0,0
2026-01-01 16:00:00,Far North,154,12.23461038961039,33.85746753246753,30.914718614718613,41.97987841114935,-87.86696817433766,16,3,1,0,0,0
2026-01-01 16:00:00,Far Southeast,10,9.535,28.921,18.695,41.7141588311,-87.5960755496,16,3,1,0,0,0
2026-01-01 16:00:00,Far Southwest,9,10.491111111111111,31.103333333333335,17.407407407407405,41.720399997444446,-87.66162964111112,16,3,1,0,0,0
2026-01-01 16:00:00,North,34,2.572058823529412,15.212058823529413,9.182843137254903,41.93355263932352,-87.65907456714706,16,3,1,0,0,0
2026-01-01 16:00:00,Northwest,3,2.92,13.87,7.911111111111111,41.953879140999994,-87.75008348466667,16,3,1,0,0,0
2026-01-01 16:00:00,South,37,6.891081081081081,93.70486486486486,18.521621621621623,41.81072416854054,-87.61130278202702,16,3,1,0,0,0
2026-01-01 16:00:00,Southwest,21,12.723809523809523,33.29,24.095238095238095,41.787539709095235,-87.74043463719048,16,3,1,0,0,0
2026-01-01 16:00:00,Unknown,9,3.553333333333333,31.52333333333333,12.124074074074075,,,16,3,1,0,0,0
2026-01-01 16:00:00,West,54,3.39462962962963,13.630740740740741,12.04814814814815,41.87970550512963,-87.66283707062964,16,3,1,0,0,0
2026-01-01 17:00:00,Central,298,2.321912751677852,11.322659932659933,9.71403803131991,41.88897310224161,-87.62654106723826,17,3,1,0,1,0
2026-01-01 17:00:00,Far North,205,13.996439024390243,36.906536585365856,25.25520325203252,41.98044078700976,-87.88654585816097,17,3,1,0,1,0
2026-01-01 17:00:00,Far Southeast,11,10.088181818181818,27.09090909090909,19.24848484848485,41.718598499636364,-87.59692086545455,17,3,1,0,1,0
2026-01-01 17:00:00,Far Southwest,2,19.545,50.39,28.216666666666665,41.717493036,-87.648895072,17,3,1,0,1,0
2026-01-01 17:00:00,North,33,3.8854545454545453,17.842727272727274,11.419696969696968,41.936088957787874,-87.65644624369698,17,3,1,0,1,0
2026-01-01 17:00:00,Northwest,2,6.195,19.25,27.9,41.9406443025,-87.7644503205,17,3,1,0,1,0
2026-01-01 17:00:00,South,29,6.47551724137931,19.45413793103448,18.24367816091954,41.81195600796552,-87.60837031468965,17,3,1,0,1,0
2026-01-01 17:00:00,Southwest,18,12.193333333333333,32.166666666666664,24.86111111111111,41.78899659672223,-87.74930727016667,17,3,1,0,1,0
2026-01-01 17:00:00,Unknown,11,8.645454545454545,36.08181818181818,31.290909090909093,,,17,3,1,0,1,0
2026-01-01 17:00:00,West,47,4.125957446808511,15.08468085106383,13.318794326241136,41.87542616527659,-87.67027533214893,17,3,1,0,1,0
2026-01-01 18:00:00,Central,261,2.3579693486590036,10.995325670498085,10.0801404853129,41.890412543877396,-87.62693155178543,18,3,1,0,1,0
2026-01-01 18:00:00,Far North,201,13.17960199004975,36.163830845771145,28.685655058043118,41.980541172900494,-87.89387832863184,18,3,1,0,1,0
2026-01-01 18:00:00,Far Southeast,2,9.8,59.31,15.641666666666667,41.698379549500004,-87.58415705350001,18,3,1,0,1,0
2026-01-01 18:00:00,Far Southwest,5,11.895999999999999,31.3,23.383333333333333,41.7181024416,-87.6687507888,18,3,1,0,1,0
2026-01-01 18:00:00,North,34,3.762647058823529,16.31764705882353,11.554411764705883,41.932877812852944,-87.66165648297059,18,3,1,0,1,0
2026-01-01 18:00:00,Northwest,1,5.1,16.75,23.0,41.953582125,-87.72345239,18,3,1,0,1,0
2026-01-01 18:00:00,South,20,7.072,20.234,67.46,41.8080187161,-87.61040171605,18,3,1,0,1,0
2026-01-01 18:00:00,Southwest,11,13.793636363636363,36.02272727272727,25.996969696969696,41.78859418781818,-87.74310652754546,18,3,1,0,1,0
2026-01-01 18:00:00,Unknown,15,6.1226666666666665,23.95,14.602222222222222,,,18,3,1,0,1,0
2026-01-01 18:00:00,West,45,3.575333333333333,15.262444444444442,11.937777777777777,41.87961593391111,-87.66664140644444,18,3,1,0,1,0
2026-01-01 19:00:00,Central,191,2.2617277486910994,11.075863874345549,8.957853403141362,41.89102773832461,-87.62674686294241,19,3,1,0,1,0
2026-01-01 19:00:00,Far North,213,13.774178403755869,38.08570754716981,28.273474178403756,41.98072554209389,-87.88848226353052,19,3,1,0,1,0
2026-01-01 19:00:00,Far Southeast,2,15.51,39.71,19.025,41.723165754,-87.6071126805,19,3,1,0,1,0
2026-01-01 19:00:00,North,24,3.685833333333333,15.207083333333335,10.840972222222224,41.93607203429166,-87.66115640375,19,3,1,0,1,0
2026-01-01 19:00:00,Northwest,2,6.02,16.75,6.183333333333334,41.953582125,-87.72345239,19,3,1,0,1,0
2026-01-01 19:00:00,South,10,7.891,22.153,20.816666666666666,41.8042109812,-87.60286055629999,19,3,1,0,1,0
2026-01-01 19:00:00,Southwest,19,14.873684210526314,38.96052631578947,25.658771929824564,41.793315437736844,-87.74917381042106,19,3,1,0,1,0
2026-01-01 19:00:00,Unknown,14,6.75,28.553571428571427,27.90357142857143,,,19,3,1,0,1,0
2026-01-01 19:00:00,West,26,2.501153846153846,10.746923076923078,9.074358974358974,41.87685463584615,-87.66803176269231,19,3,1,0,1,0
2026-01-01 20:00:00,Central,123,2.491869918699187,11.681463414634147,8.928726287262872,41.891324336447155,-87.62848402020325,20,3,1,0,0,0
2026-01-01 20:00:00,Far North,225,13.580177777777777,36.693080357142854,23.79474074074074,41.98024279385778,-87.89788615288889,20,3,1,0,0,0
2026-01-01 20:00:00,Far Southeast,3,14.266666666666666,36.42333333333334,19.32222222222222,41.71912509966666,-87.61102711400001,20,3,1,0,0,0
2026-01-01 20:00:00,Far Southwest,4,11.475,30.1875,21.6375,41.718517546,-87.66682215675,20,3,1,0,0,0
2026-01-01 20:00:00,North,13,1.959230769230769,17.683846153846154,8.169230769230769,41.928909223,-87.67102078123078,20,3,1,0,0,0
2026-01-01 20:00:00,Northwest,4,2.635,25.5575,5.704166666666667,41.953582125,-87.72345239,20,3,1,0,0,0
2026-01-01 20:00:00,South,12,5.786666666666666,21.85166666666667,13.634722222222223,41.79997059975,-87.60438842141666,20,3,1,0,0,0
2026-01-01 20:00:00,Southwest,23,13.03,33.97826086956522,25.76231884057971,41.790776209,-87.76083968856521,20,3,1,0,0,0
2026-01-01 20:00:00,Unknown,13,3.903076923076923,33.26769230769231,14.50897435897436,,,20,3,1,0,0,0
2026-01-01 20:00:00,West,36,2.8277777777777775,13.561142857142856,10.854166666666666,41.876119949861106,-87.66017506180555,20,3,1,0,0,0
2026-01-01 21:00:00,Central,96,1.9952083333333333,17.002916666666668,7.6984375,41.89340215023959,-87.63049290930208,21,3,1,0,0,0
