pickup_datetime,pickup_borough,trip_count,avg_trip_distance,avg_fare,avg_duration,pickup_latitude,pickup_longitude,hour,day_of_week,month,is_weekend,is_rush_hour,is_night
2026-01-01 00:00:00,FarSouth,9,11.456666666666667,36.25,33.77037037037037,41.75219924877778,-87.685769504,0,3,1,0,0,1
2026-01-01 00:00:00,North,257,3.2945525291828797,16.709143968871594,15.164518229166667,41.91533375682491,-87.6404379951829,0,3,1,0,0,1
2026-01-01 00:00:00,Northwest,5,7.928,24.028,21.509999999999998,41.9725310154,-87.780089488,0,3,1,0,0,1
2026-01-01 00:00:00,Other,65,14.180307692307693,39.196615384615384,25.828205128205127,41.972342063276926,-87.89481811976923,0,3,1,0,0,1
2026-01-01 00:00:00,South,13,5.968461538461539,21.186923076923076,17.367948717948718,41.83503429876923,-87.6176046556923,0,3,1,0,0,1
2026-01-01 00:00:00,Southwest,109,2.9892660550458716,18.266880733944955,16.143730886850154,41.87624403893578,-87.64380297361468,0,3,1,0,0,1
2026-01-01 00:00:00,Unknown,8,2.5462499999999997,36.63875,4.872916666666667,,,0,3,1,0,0,1
2026-01-01 00:00:00,West,32,4.946875,16.93,16.848958333333332,41.90951315590625,-87.68736347090625,0,3,1,0,0,1
2026-01-01 01:00:00,West,54,4.680740740740741,17.916666666666668,16.33364197530864,41.90987080564815,-87.6881080325926,1,3,1,0,0,1
2026-01-01 01:00:00,Unknown,14,6.439285714285715,21.092857142857145,12.085714285714285,41.982775009,-87.8773054,1,3,1,0,0,1
2026-01-01 01:00:00,Southwest,153,5.085228758169935,24.638039215686273,15.280065359477124,41.87849587877124,-87.64206204716993,1,3,1,0,0,1
2026-01-01 01:00:00,Southeast,4,12.5825,35.6,26.3875,41.77403073225,-87.58320006699999,1,3,1,0,0,1
2026-01-01 01:00:00,South,13,6.060769230769231,23.058461538461536,15.225641025641027,41.84431883430769,-87.621118631,1,3,1,0,0,1
2026-01-01 01:00:00,North,330,3.4481212121212126,19.566869300911854,13.476868686868688,41.91846558163636,-87.64259760658183,1,3,1,0,0,1
2026-01-01 01:00:00,Northwest,12,4.861666666666666,24.2675,10.872222222222222,41.980638053,-87.75519445566665,1,3,1,0,0,1
2026-01-01 01:00:00,FarSouth,3,8.540000000000001,37.199999999999996,15.577777777777778,41.76377015733333,-87.71249558133333,1,3,1,0,0,1
2026-01-01 01:00:00,Downtown,6,6.95,25.01,17.027777777777775,41.831981522,-87.66108587516668,1,3,1,0,0,1
2026-01-01 01:00:00,Other,43,9.27046511627907,27.953488372093023,19.34186046511628,41.96537802837209,-87.80688858793025,1,3,1,0,0,1
2026-01-01 02:00:00,Southeast,2,11.11,28.52,18.116666666666667,41.7671480045,-87.60414018899999,2,3,1,0,0,1
2026-01-01 02:00:00,West,66,4.231363636363636,18.363636363636363,14.25050505050505,41.91000273636364,-87.6865802859394,2,3,1,0,0,1
2026-01-01 02:00:00,Unknown,15,1.6986666666666668,42.416666666666664,9.360000000000001,,,2,3,1,0,0,1
2026-01-01 02:00:00,South,17,4.774117647058823,20.677647058823528,11.212745098039216,41.851734145117646,-87.61992092082353,2,3,1,0,0,1
2026-01-01 02:00:00,Southwest,118,6.387203389830509,25.959830508474575,14.733333333333333,41.877011252864406,-87.64500388488982,2,3,1,0,0,1
