pickup_datetime,pickup_borough,trip_count,avg_trip_distance,avg_fare,avg_duration,pickup_latitude,pickup_longitude,hour,day_of_week,month,is_weekend,is_rush_hour,is_night
2024-01-01 18:00:00,Queens,607,13.76658978583196,55.24133443163097,29.61562328390994,40.7282,-73.7949,18,0,1,0,1,0
2024-01-01 18:00:00,Staten Island,1,11.38,21.56,22.383333333333333,40.5795,-74.1502,18,0,1,0,1,0
2024-01-01 18:00:00,Unknown,11,5.219090909090909,39.99090909090909,14.795454545454545,,,18,0,1,0,1,0
2024-01-01 19:00:00,Bronx,2,9.855,37.27,21.958333333333336,40.8448,-73.8648,19,0,1,0,1,0
2024-01-01 19:00:00,Brooklyn,22,5.082272727272727,26.237727272727273,20.149242424242424,40.6782,-73.9442,19,0,1,0,1,0
2024-01-01 19:00:00,Manhattan,2484,2.457777777777778,15.186235909822866,12.402321524422973,40.7831,-73.9712,19,0,1,0,1,0
2024-01-01 19:00:00,Queens,620,14.292483870967741,57.32195161290323,29.608897849462366,40.7282,-73.7949,19,0,1,0,1,0
2024-01-01 19:00:00,Unknown,13,6.1269230769230765,28.36923076923077,19.135897435897437,,,19,0,1,0,1,0
2024-01-01 20:00:00,Bronx,1,7.1,32.5,24.933333333333334,40.8448,-73.8648,20,0,1,0,0,0
2024-01-01 20:00:00,Brooklyn,18,4.49,21.58277777777778,14.80648148148148,40.6782,-73.9442,20,0,1,0,0,0
2024-01-01 20:00:00,Manhattan,2078,2.3946246390760346,14.440380173243504,11.547240936798204,40.7831,-73.9712,20,0,1,0,0,0
2024-01-01 20:00:00,Queens,604,13.365778145695364,53.18163907284768,25.48645143487859,40.7282,-73.7949,20,0,1,0,0,0
2024-01-01 20:00:00,Unknown,12,3.189166666666667,17.175,13.072222222222223,,,20,0,1,0,0,0
2024-01-01 21:00:00,Bronx,4,6.1075,30.8625,15.8375,40.8448,-73.8648,21,0,1,0,0,0
2024-01-01 21:00:00,Brooklyn,18,5.455,27.878888888888888,17.97685185185185,40.6782,-73.9442,21,0,1,0,0,0
2024-01-01 21:00:00,Manhattan,1805,2.3862659279778393,14.277329639889198,10.925854108956603,40.7831,-73.9712,21,0,1,0,0,0
2024-01-01 21:00:00,Queens,516,14.418023255813953,56.04591085271318,25.937144702842378,40.7282,-73.7949,21,0,1,0,0,0
2024-01-01 21:00:00,Unknown,11,7.615454545454545,30.754545454545454,21.89393939393939,,,21,0,1,0,0,0
2024-01-01 22:00:00,Bronx,2,4.925,21.17,16.833333333333332,40.8448,-73.8648,22,0,1,0,0,1
2024-01-01 22:00:00,Brooklyn,14,5.467142857142856,27.263571428571428,15.941666666666666,40.6782,-73.9442,22,0,1,0,0,1
2024-01-01 22:00:00,Manhattan,1342,2.4024366616989568,13.790245901639343,10.585966219572777,40.7831,-73.9712,22,0,1,0,0,1
2024-01-01 22:00:00,Queens,712,13.780140449438202,54.722893258426964,24.81355337078652,40.7282,-73.7949,22,0,1,0,0,1
2024-01-01 22:00:00,Staten Island,1,17.69,78.16,37.983333333333334,40.5795,-74.1502,22,0,1,0,0,1
2024-01-01 22:00:00,Unknown,16,7.970625,44.7125,16.836458333333333,,,22,0,1,0,0,1
2024-01-01 23:00:00,Brooklyn,7,4.552857142857143,20.972857142857144,12.433333333333334,40.6782,-73.9442,23,0,1,0,0,1
2024-01-01 23:00:00,Manhattan,785,2.4556815286624203,14.128114649681528,10.102059447983015,40.7831,-73.9712,23,0,1,0,0,1
2024-01-01 23:00:00,Queens,601,13.49512479201331,54.00098169717138,23.238047698280646,40.7282,-73.7949,23,0,1,0,0,1
2024-01-01 23:00:00,Unknown,6,3.0433333333333334,32.1,7.2555555555555555,,,23,0,1,0,0,1
2024-01-02 00:00:00,Bronx,4,2.9524999999999997,17.0625,8.95,40.8448,-73.8648,0,1,1,0,0,1
2024-01-02 00:00:00,Brooklyn,18,4.847777777777778,21.21388888888889,15.217592592592593,40.6782,-73.9442,0,1,1,0,0,1
2024-01-02 00:00:00,Manhattan,523,2.469847036328872,14.115927342256214,9.533556405353728,40.7831,-73.9712,0,1,1,0,0,1
2024-01-02 00:00:00,Queens,351,11.68897435897436,46.48378917378917,20.27948717948718,40.7282,-73.7949,0,1,1,0,0,1
2024-01-02 00:00:00,Unknown,7,3.781428571428571,18.1,11.414285714285715,,,0,1,1,0,0,1
2024-01-02 01:00:00,Bronx,4,2.3,12.065000000000001,9.6375,40.8448,-73.8648,1,1,1,0,0,1
2024-01-02 01:00:00,Brooklyn,5,3.94,19.226,11.853333333333333,40.6782,-73.9442,1,1,1,0,0,1
2024-01-02 01:00:00,Manhattan,262,3.273129770992367,16.77209923664122,11.001653944020356,40.7831,-73.9712,1,1,1,0,0,1
2024-01-02 01:00:00,Queens,119,13.125882352941177,52.52521008403362,21.502521008403363,40.7282,-73.7949,1,1,1,0,0,1
2024-01-02 01:00:00,Unknown,2,2.6849999999999996,80.2,10.0,,,1,1,1,0,0,1
2024-01-02 02:00:00,Brooklyn,2,3.85,19.1,17.358333333333334,40.6782,-73.9442,2,1,1,0,0,1
2024-01-02 02:00:00,Manhattan,174,3.7614942528735633,18.76712643678161,11.95067049808429,40.7831,-73.9712,2,1,1,0,0,1
2024-01-02 02:00:00,Queens,51,14.664509803921568,56.194117647058825,23.194117647058825,40.7282,-73.7949,2,1,1,0,0,1
2024-01-02 02:00:00,Unknown,4,12.5375,42.15,23.308333333333334,,,2,1,1,0,0,1
2024-01-02 03:00:00,Brooklyn,1,6.44,28.92,19.383333333333333,40.6782,-73.9442,3,1,1,0,0,1
2024-01-02 03:00:00,Manhattan,138,5.877101449275362,27.233260869565218,13.220652173913043,40.7831,-73.9712,3,1,1,0,0,1
2024-01-02 03:00:00,Queens,78,12.317051282051283,51.60564102564102,20.039957264957266,40.7282,-73.7949,3,1,1,0,0,1
2024-01-02 04:00:00,Bronx,2,12.45,46.5,29.09166666666667,40.8448,-73.8648,4,1,1,0,0,1
2024-01-02 04:00:00,Brooklyn,5,11.544,38.230000000000004,41.89666666666667,40.6782,-73.9442,4,1,1,0,0,1
2024-01-02 04:00:00,Manhattan,198,7.468030303030304,33.23282828282829,15.583501683501684,40.7831,-73.9712,4,1,1,0,0,1
2024-01-02 04:00:00,Queens,51,9.66705882352941,41.3956862745098,19.136928104575162,40.7282,-73.7949,4,1,1,0,0,1
2024-01-02 04:00:00,Unknown,1,3.3,16.06,15.866666666666667,,,4,1,1,0,0,1
2024-01-02 05:00:00,Bronx,11,7.854545454545455,39.68181818181818,29.26060606060606,40.8448,-73.8648,5,1,1,0,0,1
2024-01-02 05:00:00,Brooklyn,19,8.776842105263157,35.060526315789474,34.96842105263158,40.6782,-73.9442,5,1,1,0,0,1
2024-01-02 05:00:00,Manhattan,412,5.421577669902913,24.67514563106796,13.298381877022655,40.7831,-73.9712,5,1,1,0,0,1
2024-01-02 05:00:00,Queens,164,14.452560975609755,55.92256097560975,29.448780487804882,40.7282,-73.7949,5,1,1,0,0,1
2024-01-02 05:00:00,Unknown,2,11.55,39.61,40.333333333333336,,,5,1,1,0,0,1
2024-01-02 06:00:00,Bronx,12,10.108333333333333,39.8825,40.88333333333333,40.8448,-73.8648,6,1,1,0,0,0
2024-01-02 06:00:00,Brooklyn,51,7.498823529411765,32.18411764705883,36.540849673202615,40.6782,-73.9442,6,1,1,0,0,0
2024-01-02 06:00:00,Manhattan,1044,3.287567049808429,16.805478927203062,10.925542784163474,40.7831,-73.9712,6,1,1,0,0,0
2024-01-02 06:00:00,Queens,259,14.606409266409266,58.04146718146718,38.99427284427284,40.7282,-73.7949,6,1,1,0,0,0
2024-01-02 06:00:00,Unknown,8,5.75125,25.028750000000002,21.141666666666666,,,6,1,1,0,0,0
2024-01-02 07:00:00,Bronx,18,6.332222222222223,33.138333333333335,28.314814814814817,40.8448,-73.8648,7,1,1,0,1,0
2024-01-02 07:00:00,Brooklyn,76,7.803026315789474,33.16197368421052,43.747587719298245,40.6782,-73.9442,7,1,1,0,1,0
2024-01-02 07:00:00,Manhattan,2233,2.7056336766681595,14.90191222570533,11.08581131512166,40.7831,-73.9712,7,1,1,0,1,0
2024-01-02 07:00:00,Queens,426,14.687793427230046,60.840070422535206,43.98118153364632,40.7282,-73.7949,7,1,1,0,1,0
2024-01-02 07:00:00,Unknown,11,7.178181818181818,32.33181818181818,21.33939393939394,,,7,1,1,0,1,0
2024-01-02 08:00:00,Bronx,11,7.051818181818181,30.50909090909091,40.440909090909095,40.8448,-73.8648,8,1,1,0,1,0
2024-01-02 08:00:00,Brooklyn,60,5.494166666666667,27.45583333333333,30.273611111111112,40.6782,-73.9442,8,1,1,0,1,0
2024-01-02 08:00:00,Manhattan,2966,2.567093728927849,15.11810182063385,11.907085861991458,40.7831,-73.9712,8,1,1,0,1,0
2024-01-02 08:00:00,Queens,391,13.81537084398977,55.15915601023018,36.501364023870416,40.7282,-73.7949,8,1,1,0,1,0
2024-01-02 08:00:00,Staten Island,1,0.6,5.8,3.216666666666667,40.5795,-74.1502,8,1,1,0,1,0
